Doc,Token,Token_Index,Sent_Token_Index,Chunk_Index
Detecting and explaining unfairness in consumer contracts through memory networks,.,820,36,6
Detecting and explaining unfairness in consumer contracts through memory networks,Joe,821,37,6
Detecting and explaining unfairness in consumer contracts through memory networks,picked,822,37,6
Detecting and explaining unfairness in consumer contracts through memory networks,up,823,37,6
Detecting and explaining unfairness in consumer contracts through memory networks,the,824,37,6
Detecting and explaining unfairness in consumer contracts through memory networks,milk,825,37,6
Detecting and explaining unfairness in consumer contracts through memory networks,.,826,37,6
Detecting and explaining unfairness in consumer contracts through memory networks,Joe,827,38,6
Detecting and explaining unfairness in consumer contracts through memory networks,travelled,828,38,6
Detecting and explaining unfairness in consumer contracts through memory networks,to,829,38,6
Detecting and explaining unfairness in consumer contracts through memory networks,the,830,38,6
Detecting and explaining unfairness in consumer contracts through memory networks,office,831,38,6
Detecting and explaining unfairness in consumer contracts through memory networks,.,832,38,6
Detecting and explaining unfairness in consumer contracts through memory networks,Joe,833,39,6
Detecting and explaining unfairness in consumer contracts through memory networks,left,834,39,6
Detecting and explaining unfairness in consumer contracts through memory networks,the,835,39,6
Detecting and explaining unfairness in consumer contracts through memory networks,milk,836,39,6
Detecting and explaining unfairness in consumer contracts through memory networks,.,837,39,6
Detecting and explaining unfairness in consumer contracts through memory networks,Joe,838,40,6
Detecting and explaining unfairness in consumer contracts through memory networks,went,839,40,6
Detecting and explaining unfairness in consumer contracts through memory networks,to,840,40,6
Detecting and explaining unfairness in consumer contracts through memory networks,the,841,40,6
Detecting and explaining unfairness in consumer contracts through memory networks,bathroom,842,40,6
Detecting and explaining unfairness in consumer contracts through memory networks,.,843,40,6
Detecting and explaining unfairness in consumer contracts through memory networks,Where,844,41,6
Detecting and explaining unfairness in consumer contracts through memory networks,is,845,41,6
Detecting and explaining unfairness in consumer contracts through memory networks,the,846,41,6
Detecting and explaining unfairness in consumer contracts through memory networks,milk,847,41,6
Detecting and explaining unfairness in consumer contracts through memory networks,now,848,41,6
Detecting and explaining unfairness in consumer contracts through memory networks,?,849,41,6
Detecting and explaining unfairness in consumer contracts through memory networks,Answering,850,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,the,851,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,question,852,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,requires,853,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,comprehension,854,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,of,855,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,the,856,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,actions,857,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,``,858,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,picked,859,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,up,860,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,'',861,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,and,862,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,``,863,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,left,864,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,'',865,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,as,866,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,well,867,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,as,868,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,of,869,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,the,870,42,6
Detecting and explaining unfairness in consumer contracts through memory networks,time,871,42,6
